ArticuloID,Descripcion,Articulo_Tipo,Articulo_Grupo,Articulo_Clase,Precio
ELCGP97ER,ESPEJO LAT GRAND PRIX 97-02 ELECTRICO DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,900
ELCIM00EDL,ESPEJO LAT IMPALA 00-03 ELECTRICO C/DESEP IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,1100
ELCIM00EDR,ESPEJO LAT IMPALA 00-03 ELECTRICO C/DESEP DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,1100
ELCIM00EL,ESPEJO LAT IMPALA 00-03 ELECTRICO S/DESEP IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,1000
ELCIM00ER,ESPEJO LAT IMPALA 00-03 ELECTRICO S/DESEP DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,1000
ELCLU97NL,ESPEJO LAT LUV 97-03 SIN CONT NEGRO IZQ ***,ESPEJOS LATERALES,CHEVROLET,TAIWAN,300
ELCLU97NR,ESPEJO LAT LUV 97-03 SIN CONT NEGRO DER ***,ESPEJOS LATERALES,CHEVROLET,TAIWAN,300
ELCMA97CL,ESPEJO LAT MALIBU 97-03 CON CONT MAN IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,600
ELCMA97EL,ESPEJO LAT MALIBU 97-03 ELECTRICO IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,750
ELCMA97ER,ESPEJO LAT MALIBU 97-03 ELECTRICO DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,750
ELCMA97R,ESPEJO LAT MALIBU 97-03 SIN CONTROL DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,600
ELCPU77A,ESPEJO LAT CHEV PU /SUBU 77-91 A INOX S/CONT LH=RH,ESPEJOS LATERALES,CHEVROLET,TAIWAN,330
ELCPU77C,ESPEJO LAT CHEV PU /SUBU 77-91 CROM S/CONT LH=RH,ESPEJOS LATERALES,CHEVROLET,TAIWAN,250
ELCPU92AL,ESPEJO LAT CHEV PU 92-98 CHEY A INOX SIN CONT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,330
ELCPU92AR,ESPEJO LAT CHEV PU 92-98 CHEY A INOX SIN CONT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,330
ELCPU92NL,ESPEJO LAT CHEV PU 92-98 CUSTOM NEGRO S/CONT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,330
ELCPU92NR,ESPEJO LAT CHEV PU 92-98 CUSTOM NEGRO S/CONT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,330
ELCPU92SL,ESPEJO LAT CHEV PU 92-98 SS-400 SIN CONTROL IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,700
ELCPU92SR,ESPEJO LAT CHEV PU 92-98 SS-400 SIN CONTROL DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,700
ELCPU99CL,ESPEJO LAT CHEV PU 99-02 CROMADO SIN CONT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,800
ELCPU99CR,ESPEJO LAT CHEV PU 99-02 CROMADO SIN CONT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,800
ELCPU99ECL,ESPEJO LAT CHEV PU 99-02 CROMADO ELECTRICO IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,1000
ELCPU99ECR,ESPEJO LAT CHEV PU 99-02 CROMADO ELECTRICO DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,1000
ELCPU99NCL,ESPEJO LAT CHEV PU 99-02 NEGRO CHINO SIN CONT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,800
ELCPU99NCR,ESPEJO LAT CHEV PU 99-02 NEGRO CHINO SIN CONT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,800
ELCPU99NLL,ESPEJO LAT CHEV PU 99-02 NEGRO LISO SIN CONT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,800
ELCPU99NLR,ESPEJO LAT CHEV PU 99-02 NEGRO LISO SIN CONT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,800
ELCS1082AL,ESPEJO LAT S-10 82-93 CHICO AMER SIN CONT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,200
ELCS1082AR,ESPEJO LAT S-10 82-93 CHICO AMER SIN CONT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,200
ELCS1086CL,ESPEJO LAT S-10 86-94 CROMADO SIN CONT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,300
ELCS1086CR,ESPEJO LAT S-10 86-94 CROMADO SIN CONT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,300
ELCS1086NL,ESPEJO LAT S-10 86-94 NEGRO SIN CONT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,300
ELCS1086NR,ESPEJO LAT S-10 86-94 NEGRO SIN CONT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,300
ELCS1094AL,ESPEJO LAT S-10 94-97 CHICO AMER SIN CONT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,300
ELCS1094AR,ESPEJO LAT S-10 94-97 CHICO AMER SIN CONT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,300
ELCS1095EL,ESPEJO LAT S-10 95-97 ELECTRICO IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,700
ELCS1095ER,ESPEJO LAT S-10 95-97 ELECTRICO DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,700
ELCS1095L,ESPEJO LAT S-10 95-97 SIN CONTROL IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,500
ELCS1095R,ESPEJO LAT S-10 95-97 SIN CONTROL DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,500
ELCS1098EL,ESPEJO LAT S-10 98-03 C/DESEM ELECT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,700
ELCS1098ER,ESPEJO LAT S-10 98-03 C/DESEM ELECT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,700
ELCS1098L,ESPEJO LAT S-10 98-03 SIN CONTROL IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,500
ELCS1098R,ESPEJO LAT S-10 98-03 SIN CONTROL DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,500
ELCSU92EL,ESPEJO LAT SUBURBAN / SILVERADO 92-98 ELECT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,800
ELCSU92ER,ESPEJO LAT SUBURBAN / SILVERADO 92-98 ELECT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,800
ELCSU92L,ESPEJO LAT SUBURBAN / SILVERADO 92-98 SIN CONT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,600
ELCSU92R,ESPEJO LAT SUBURBAN / SILVERADO 92-98 SIN CONT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,600
ELCTB02EL,ESPEJO LAT TRAIL BLAZER 02-03 C/DESEM ELECT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,2000
ELCTB02ER,ESPEJO LAT TRAIL BLAZER 02-03 C/DESEM ELECT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,2000
ELCTR99L,ESPEJO LAT TRACKER 99-03 SIN CONT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,1400
ELCTR99R,ESPEJO LAT TRACKER 99-03 SIN CONT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,1400
ELCVA98L,ESPEJO LAT CHEV VAN 98-02 EXPRESS S/CONT IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,1000
ELCVA98R,ESPEJO LAT CHEV VAN 98-02 EXPRESS S/CONT DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,1000
ELCVE97EL,ESPEJO LAT VENTURE 97-03 ELECTRICO IZQ,ESPEJOS LATERALES,CHEVROLET,TAIWAN,1500
ELCVE97ER,ESPEJO LAT VENTURE 97-03 ELECTRICO DER,ESPEJOS LATERALES,CHEVROLET,TAIWAN,1500
ELDCH84CCL,ESPEJO LAT CHEROKEE 84-96 CROM CON CONT MAN IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,1200
ELDCH84CCR,ESPEJO LAT CHEROKEE 84-96 CROM CON CONT MAN DER,ESPEJOS LATERALES,DODGE,TAIWAN,1200
ELDCH84NCL,ESPEJO LAT CHEROKEE 84-96 NEGRO CON CONT MAN IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,1100
ELDCH84NCR,ESPEJO LAT CHEROKEE 84-96 NEGRO CON CONT MAN DER,ESPEJOS LATERALES,DODGE,TAIWAN,1100
ELDDK87CL,ESPEJO LAT DAKOTA PU 87-96 CON CONT MANUAL IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,1400
ELDDK87CR,ESPEJO LAT DAKOTA PU 87-96 CON CONT MANUAL DER,ESPEJOS LATERALES,DODGE,TAIWAN,1400
ELDDK87L,ESPEJO LAT DAKOTA PU 87-96 SIN CONT IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,1200
ELDDK87R,ESPEJO LAT DAKOTA PU 87-96 SIN CONT DER,ESPEJOS LATERALES,DODGE,TAIWAN,1200
ELDDU98EL,ESPEJO LAT DURANGO 98-00 ELECTRICO IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,1100
ELDDU98ER,ESPEJO LAT DURANGO 98-00 ELECTRICO DER,ESPEJOS LATERALES,DODGE,TAIWAN,1100
ELDGC93EL,ESPEJO LAT GRAND CHEROKEE 93-95 ELECTRICO IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,800
ELDGC93ER,ESPEJO LAT GRAND CHEROKEE 93-95 ELECTRICO DER,ESPEJOS LATERALES,DODGE,TAIWAN,800
ELDGC96EL,ESPEJO LAT GRAND CHEROKEE 96-98 ELECTRICO IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,900
ELDGC96ER,ESPEJO LAT GRAND CHEROKEE 96-98 ELECTRICO DER,ESPEJOS LATERALES,DODGE,TAIWAN,900
ELDGC99EL,ESPEJO LAT GRAND CHEROKEE 99-03 C/DESEMP ELECT IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,1100
ELDGC99ER,ESPEJO LAT GRAND CHEROKEE 99-03 C/DESEMP ELECT DER,ESPEJOS LATERALES,DODGE,TAIWAN,1100
ELDNE00CL,ESPEJO LAT NEON 00-03 CON CONT MANUAL IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,500
ELDNE00EL,ESPEJO LAT NEON 00-03 ELECTRICO IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,1100
ELDNE00ER,ESPEJO LAT NEON 00-03 ELECTRICO DER,ESPEJOS LATERALES,DODGE,TAIWAN,1100
ELDNE00R,ESPEJO LAT NEON 00-03 SIN CONT DER,ESPEJOS LATERALES,DODGE,TAIWAN,500
ELDNE94CL,ESPEJO LAT NEON 94-99 CON CONT MANUAL IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,400
ELDNE94CR,ESPEJO LAT NEON 94-99 CON CONT MANUAL DER,ESPEJOS LATERALES,DODGE,TAIWAN,400
ELDNE94EL,ESPEJO LAT NEON 94-99 ELECTRICO IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,700
ELDNE94ER,ESPEJO LAT NEON 94-99 ELECTRICO DER,ESPEJOS LATERALES,DODGE,TAIWAN,700
ELDPT01CL,ESPEJO LAT PT CRUSIER 01-03 CON CONT MANUAL IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,800
ELDPT01CR,ESPEJO LAT PT CRUSIER 01-03 CON CONT MANUAL DER,ESPEJOS LATERALES,DODGE,TAIWAN,800
ELDPU81A,ESPEJO LAT DODGE PU 81-93 A. INOX (ADAPT) LH=RH,ESPEJOS LATERALES,DODGE,TAIWAN,330
ELDPU94AL,ESPEJO LAT DODGE PU 94-97 RAM A INOX SIN CONT IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,450
ELDPU94AR,ESPEJO LAT DODGE PU 94-97 RAM A INOX SIN CONT DER,ESPEJOS LATERALES,DODGE,TAIWAN,450
ELDPU94NL,ESPEJO LAT DODGE PU 94-97 RAM NEGRO SIN CONT IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,450
ELDPU94NR,ESPEJO LAT DODGE PU 94-97 RAM NEGRO SIN CONT DER,ESPEJOS LATERALES,DODGE,TAIWAN,450
ELDPU98EL,ESPEJO LAT DODGE PU 98-02 RAM ELECTRICO IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,1000
ELDPU98ER,ESPEJO LAT DODGE PU 98-02 RAM ELECTRICO DER,ESPEJOS LATERALES,DODGE,TAIWAN,1000
ELDPU98L,ESPEJO LAT DODGE PU 98-02 RAM SIN CONTROL IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,800
ELDPU98R,ESPEJO LAT DODGE PU 98-02 RAM SIN CONTROL DER,ESPEJOS LATERALES,DODGE,TAIWAN,800
ELDSH89CL,ESPEJO LAT SHADOW 89-94 CON CONT MANUAL IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,400
ELDSH89CR,ESPEJO LAT SHADOW 89-94 CON CONT MANUAL DER,ESPEJOS LATERALES,DODGE,TAIWAN,400
ELDSP90CL,ESPEJO LAT SPIRIT 90-95 NEGRO CON CONT MAN IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,500
ELDSP90CR,ESPEJO LAT SPIRIT 90-95 NEGRO CON CONT MAN DER,ESPEJOS LATERALES,DODGE,TAIWAN,500
ELDSP90EL,ESPEJO LAT SPIRIT 90-95 NEGRO ELECTRICO IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,850
ELDSP90ER,ESPEJO LAT SPIRIT 90-95 NEGRO ELECTRICO DER,ESPEJOS LATERALES,DODGE,TAIWAN,850
ELDST95CL,ESPEJO LAT STRATUS / CIRRUS 95-00 CON CONT MAN IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,850
ELDST95CR,ESPEJO LAT STRATUS / CIRRUS 95-00 CON CONT MAN DER,ESPEJOS LATERALES,DODGE,TAIWAN,850
ELDST95EL,ESPEJO LAT STRATUS / CIRRUS 95-00 ELECTRICO IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,1000
ELDST95ER,ESPEJO LAT STRATUS / CIRRUS 95-00 ELECTRICO DER,ESPEJOS LATERALES,DODGE,TAIWAN,1000
ELDVA94L,ESPEJO LAT DODGE VAN 94-97 RAM SIN CONTROL IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,900
ELDVA94R,ESPEJO LAT DODGE VAN 94-97 RAM SIN CONTROL DER,ESPEJOS LATERALES,DODGE,TAIWAN,900
ELDVA98EL,ESPEJO LAT DODGE VAN 98-03 RAM ELECT IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,2000
ELDVA98ER,ESPEJO LAT DODGE VAN 98-03 RAM ELECT DER,ESPEJOS LATERALES,DODGE,TAIWAN,2000
ELDVA98L,ESPEJO LAT DODGE VAN 98-03 RAM SIN CONT IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,900
ELDVA98R,ESPEJO LAT DODGE VAN 98-03 RAM SIN CONT DER,ESPEJOS LATERALES,DODGE,TAIWAN,900
ELDVO01EL,ESPEJO LAT VOYAGER 01-04 S/MEMO C/DESEMP ELECT IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,1300
ELDVO01ER,ESPEJO LAT VOYAGER 01-04 S/MEMO C/DESEMP ELECT DER,ESPEJOS LATERALES,DODGE,TAIWAN,1300
ELDVO01L,ESPEJO LAT VOYAGER 01-04 SIN CONTROL IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,800
ELDVO01R,ESPEJO LAT VOYAGER 01-04 SIN CONTROL DER,ESPEJOS LATERALES,DODGE,TAIWAN,800
ELDVO84CL,ESPEJO LAT VOYAGER/CARAVAN 84-90 CON CONT MAN IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,900
ELDVO84CR,ESPEJO LAT VOYAGER/CARAVAN 84-90 CON CONT MAN DER,ESPEJOS LATERALES,DODGE,TAIWAN,900
ELDVO87EL,ESPEJO LAT VOYAGER/CARAVAN 87-90 ELECTRICO IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,1000
ELDVO87ER,ESPEJO LAT VOYAGER/CARAVAN 87-90 ELECTRICO DER,ESPEJOS LATERALES,DODGE,TAIWAN,1000
ELDVO91EL,ESPEJO LAT VOYAGER/CARAVAN 91-94 ELECTRICO IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,1000
ELDVO91ELD,ESPEJO LAT VOYAGER/CARAVAN 91-95 ELECTRICO C/DES IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,1400
ELDVO91ER,ESPEJO LAT VOYAGER/CARAVAN 91-94 ELECTRICO DER,ESPEJOS LATERALES,DODGE,TAIWAN,1000
ELDVO91L,ESPEJO LAT VOYAGER/CARAVAN 91-95 SIN CONT IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,700
ELDVO91R,ESPEJO LAT VOYAGER/CARAVAN 91-95 SIN CONT DER,ESPEJOS LATERALES,DODGE,TAIWAN,700
ELDVO96EL,ESPEJO LAT VOYAGER/CARAVAN 96-00 ELECTRICO IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,1000
ELDVO96ER,ESPEJO LAT VOYAGER/CARAVAN 96-00 ELECTRICO DER,ESPEJOS LATERALES,DODGE,TAIWAN,1000
ELDVO96L,ESPEJO LAT VOYAGER/CARAVAN 96-00 SIN CONT IZQ,ESPEJOS LATERALES,DODGE,TAIWAN,800
ELDVO96R,ESPEJO LAT VOYAGER/CARAVAN 96-00 SIN CONT DER,ESPEJOS LATERALES,DODGE,TAIWAN,800
ELFAE86L,ESPEJO LAT AEROSTAR 86-95 SIN CONT IZQ,ESPEJOS LATERALES,FORD,TAIWAN,400
ELFAE86R,ESPEJO LAT AEROSTAR 86-95 SIN CONT DER,ESPEJOS LATERALES,FORD,TAIWAN,400
ELFAE90EL,ESPEJO LAT AEROSTAR 90-95 ELECTRICO IZQ,ESPEJOS LATERALES,FORD,TAIWAN,1000
ELFAE90ER,ESPEJO LAT AEROSTAR 90-95 ELECTRICO DER,ESPEJOS LATERALES,FORD,TAIWAN,1000
ELFCN95CL,ESPEJO LAT CONTOUR / MYST 95-97 CON CONT MAN IZQ,ESPEJOS LATERALES,FORD,TAIWAN,1200
ELFCN95CR,ESPEJO LAT CONTOUR / MYST 95-97 CON CONT MAN DER,ESPEJOS LATERALES,FORD,TAIWAN,1200
ELFCN95EL,ESPEJO LAT CONTOUR / MYSTIQUE 95-96 ELECTRICO IZQ,ESPEJOS LATERALES,FORD,TAIWAN,1300
ELFCN95ER,ESPEJO LAT CONTOUR / MYSTIQUE 95-96 ELECTRICO DER,ESPEJOS LATERALES,FORD,TAIWAN,1300
ELFCN98EL,ESPEJO LAT CONTOUR / MYSTIQUE 98-00 ELECT IZQ,ESPEJOS LATERALES,FORD,TAIWAN,1200
ELFCN98ER,ESPEJO LAT CONTOUR / MYSTIQUE 98-00 ELECT DER,ESPEJOS LATERALES,FORD,TAIWAN,1200
ELFCO90EL,ESPEJO LAT COUGAR 90-95 / THUND 89-95 ELECT IZQ,ESPEJOS LATERALES,FORD,TAIWAN,800
ELFCO90ER,ESPEJO LAT COUGAR 90-95 / THUND 89-95 ELECT DER,ESPEJOS LATERALES,FORD,TAIWAN,800
ELFEC01EL,ESPEJO LAT ESCAPE 01-03 ELECT IZQ,ESPEJOS LATERALES,FORD,TAIWAN,1600
ELFEC01ER,ESPEJO LAT ESCAPE 01-03 ELECT DER,ESPEJOS LATERALES,FORD,TAIWAN,1600
ELFEP97ECL,ESPEJO LAT EXPEDITION 97-02 CROMADO ELEC IZQ,ESPEJOS LATERALES,FORD,NO PROPORCIONADO,1000
ELFEP97ECR,ESPEJO LAT EXPEDITION 97-02 CROMADO ELEC DER,ESPEJOS LATERALES,FORD,NO PROPORCIONADO,1000
ELFES94CL,ESPEJO LAT ESCORT 94-96 CON CONT MANUAL IZQ,ESPEJOS LATERALES,FORD,TAIWAN,400
ELFES94EL,ESPEJO LAT ESCORT 94-96 ELECTRICO IZQ,ESPEJOS LATERALES,FORD,TAIWAN,700
ELFES94ER,ESPEJO LAT ESCORT 94-96 ELECTRICO DER,ESPEJOS LATERALES,FORD,TAIWAN,700
ELFES97EL,ESPEJO LAT ESCORT 97-99 4 PTAS S.W. ELECTRICO IZQ,ESPEJOS LATERALES,FORD,TAIWAN,900
ELFES97ER,ESPEJO LAT ESCORT 97-99 4 PTAS S.W. ELECTRICO DER,ESPEJOS LATERALES,FORD,TAIWAN,900
ELFES97L,ESPEJO LAT ESCORT 97-99 4 PTAS S.W. SIN CONT IZQ,ESPEJOS LATERALES,FORD,TAIWAN,700
ELFES97R,ESPEJO LAT ESCORT 97-99 4 PTAS S.W. SIN CONT DER,ESPEJOS LATERALES,FORD,TAIWAN,700
ELFES98EL,*ESPEJO LAT ESCORT 98-00 2 PTAS ZX2 ELECT IZQ,ESPEJOS LATERALES,FORD,TAIWAN,0
ELFES98ER,ESPEJO LAT ESCORT 98-00 2 PTAS ZX2 ELECT DER,ESPEJOS LATERALES,FORD,TAIWAN,1400
ELFES98L,*ESPEJO LAT ESCORT 98-00 2 PTAS ZX2 SIN CONT IZQ,ESPEJOS LATERALES,FORD,TAIWAN,0
ELFES98R,ESPEJO LAT ESCORT 98-00 2 PTAS ZX2 SIN CONT DER,ESPEJOS LATERALES,FORD,TAIWAN,850
ELFEX02EL,ESPEJO LAT EXPLORER 02-03 ELEC C/LUZ INF IZQ,ESPEJOS LATERALES,FORD,TAIWAN,1600
ELFEX02ER,ESPEJO LAT EXPLORER 02-03 ELEC C/LUZ INF DER,ESPEJOS LATERALES,FORD,TAIWAN,1600
ELFEX95EL,ESPEJO LAT EXPLORER 95-02 ELECTRICO IZQ,ESPEJOS LATERALES,FORD,TAIWAN,750
ELFEX95ER,ESPEJO LAT EXPLORER 95-02 ELECTRICO DER,ESPEJOS LATERALES,FORD,TAIWAN,750
ELFFI04CL,ESPEJO LAT FIESTA 04 CON CONT MAN IZQ,ESPEJOS LATERALES,FORD,TAIWAN,700
ELFFI04CR,ESPEJO LAT FIESTA 04 CON CONT MAN DER,ESPEJOS LATERALES,FORD,TAIWAN,700
ELFFI04EL,ESPEJO LAT FIESTA 04 ELECT IZQ,ESPEJOS LATERALES,FORD,TAIWAN,1100
ELFFI04ER,ESPEJO LAT FIESTA 04 ELECT DER,ESPEJOS LATERALES,FORD,TAIWAN,1100
ELFFI98CL,ESPEJO LAT FIESTA/IKON/COU 98-03 C/CONT MANUAL IZQ,ESPEJOS LATERALES,FORD,TAIWAN,400
ELFFI98CR,ESPEJO LAT FIESTA/IKON/COU 98-03 C/CONT MANUAL DER,ESPEJOS LATERALES,FORD,TAIWAN,400
ELFFI98EL,ESPEJO LAT FIESTA/IKON/COU 98-03 ELECTRICO IZQ,ESPEJOS LATERALES,FORD,TAIWAN,900
ELFFI98ER,ESPEJO LAT FIESTA/IKON/COU 98-03 ELECTRICO DER,ESPEJOS LATERALES,FORD,TAIWAN,900
ELFFO00CL,ESPEJO LAT FOCUS 00-03 CON CONT MANUAL IZQ,ESPEJOS LATERALES,FORD,TAIWAN,400
ELFFO00CR,ESPEJO LAT FOCUS 00-03 CON CONT MANUAL DER,ESPEJOS LATERALES,FORD,TAIWAN,400
ELFFO00EL,ESPEJO LAT FOCUS 00-03 ELECTRICO IZQ,ESPEJOS LATERALES,FORD,NO PROPORCIONADO,600
ELFFO00ER,ESPEJO LAT FOCUS 00-03 ELECTRICO DER,ESPEJOS LATERALES,FORD,NO PROPORCIONADO,600
ELFGM92EL,ESPEJO LAT GRAND MARQUIS 92-95 ELECTRICO IZQ,ESPEJOS LATERALES,FORD,TAIWAN,900
ELFGM92ER,ESPEJO LAT GRAND MARQUIS 92-95 ELECTRICO DER,ESPEJOS LATERALES,FORD,TAIWAN,900
ELFGM96EL,ESPEJO LAT GRAND MARQUIS 96-97 C/DESEM ELECT IZQ,ESPEJOS LATERALES,FORD,TAIWAN,950
ELFGM96ER,ESPEJO LAT GRAND MARQUIS 96-97 C/DESEM ELECT DER,ESPEJOS LATERALES,FORD,TAIWAN,950
ELFGM98EL,ESPEJO LAT GRAND MARQUIS 98-02 ELECTRICO IZQ,ESPEJOS LATERALES,FORD,TAIWAN,950
ELFGM98ER,ESPEJO LAT GRAND MARQUIS 98-02 ELECTRICO DER,ESPEJOS LATERALES,FORD,TAIWAN,950
ELFKA01CL,ESPEJO LAT KA 01-04 CON CONTROL IZQ,ESPEJOS LATERALES,FORD,TAIWAN,400
ELFKA01CR,ESPEJO LAT KA 01-04 CON CONTROL DER,ESPEJOS LATERALES,FORD,TAIWAN,400
ELFMU94EL,ESPEJO LAT MUSTANG 94-95 ELECTRICO IZQ,ESPEJOS LATERALES,FORD,TAIWAN,800
ELFMU94ER,ESPEJO LAT MUSTANG 94-95 ELECTRICO DER,ESPEJOS LATERALES,FORD,TAIWAN,800
ELFMU96EL,ESPEJO LAT MUSTANG 96-98 ELECTRICO IZQ,ESPEJOS LATERALES,FORD,TAIWAN,800
ELFMU96ER,ESPEJO LAT MUSTANG 96-98 ELECTRICO DER,ESPEJOS LATERALES,FORD,TAIWAN,800
ELFMU99EL,ESPEJO LAT MUSTANG 99-02 ELECTRICO IZQ,ESPEJOS LATERALES,FORD,TAIWAN,1000
ELFMU99ER,ESPEJO LAT MUSTANG 99-02 ELECTRICO DER,ESPEJOS LATERALES,FORD,TAIWAN,1000
ELFPU88A,ESPEJO LAT FORD PU 88-93 A. INOX SIN CONT LH=RH,ESPEJOS LATERALES,FORD,TAIWAN,330
ELFPU92CL,ESPEJO LAT FORD PU 92-96 XLT CROM SIN CONT IZQ,ESPEJOS LATERALES,FORD,TAIWAN,400
ELFPU92CR,ESPEJO LAT FORD PU 92-96 XLT CROM SIN CONT DER,ESPEJOS LATERALES,FORD,TAIWAN,400
ELFPU92ECL,ESPEJO LAT FORD PU 92-96 XLT CROM ELECTRICO IZQ,ESPEJOS LATERALES,FORD,TAIWAN,800
ELFPU92ECR,ESPEJO LAT FORD PU 92-96 XLT CROM ELECTRICO DER,ESPEJOS LATERALES,FORD,TAIWAN,800
ELFPU97CL,ESPEJO LAT FORD PU 97-03 LOBO CROM SIN CONT IZQ,ESPEJOS LATERALES,FORD,TAIWAN,550
ELFPU97CR,ESPEJO LAT FORD PU 97-03 LOBO CROM SIN CONT DER,ESPEJOS LATERALES,FORD,TAIWAN,550
ELFPU97ECL,ESPEJO LAT FORD PU 97-03 LOBO CROM ELECT IZQ,ESPEJOS LATERALES,FORD,TAIWAN,800
ELFPU97ECR,ESPEJO LAT FORD PU 97-03 LOBO CROM ELECT DER,ESPEJOS LATERALES,FORD,TAIWAN,800
ELFPU97ENL,ESPEJO LAT FORD PU 97-03 LOBO NEGRO ELECT IZQ,ESPEJOS LATERALES,FORD,TAIWAN,800
ELFPU97ENR,ESPEJO LAT FORD PU 97-03 LOBO NEGRO ELECT DER,ESPEJOS LATERALES,FORD,TAIWAN,800
ELFPU97L,ESPEJO LAT FORD PU 97-03 XL CUS NEGRO RECTANG IZQ,ESPEJOS LATERALES,FORD,NO PROPORCIONADO,650
ELFPU97NL,ESPEJO LAT FORD PU 97-03 LOBO NEGRO SIN CONT IZQ,ESPEJOS LATERALES,FORD,TAIWAN,550
ELFPU97NR,ESPEJO LAT FORD PU 97-03 LOBO NEGRO SIN CONT DER,ESPEJOS LATERALES,FORD,TAIWAN,550
ELFPU97R,ESPEJO LAT FORD PU 97-03 XL CUS NEGRO RECTANG DER,ESPEJOS LATERALES,FORD,NO PROPORCIONADO,650
