Folio,ClienteID,VendedorID,TimeID
A004736,5199,9,20200320
A004737,5246,7,20210712
A004738,5245,7,20200113
A004739,5001,7,20170209
A004740,5187,7,20201103
A004741,0090,3,20170524
A004742,5153,7,20190519
A004743,5153,7,20150815
A004744,5076,2,20170214
A004745,5076,2,20221106
A004746,5076,2,20221030
A004747,5076,2,20210116
A004748,5076,2,20170819
A004749,5076,2,20190520
A004750,NO PROPORCIONADO,NO PROPORCIONADO,20221201
A004751,NO PROPORCIONADO,NO PROPORCIONADO,20170828
A004752,NO PROPORCIONADO,NO PROPORCIONADO,20180826
A004753,NO PROPORCIONADO,NO PROPORCIONADO,20160229
A004754,NO PROPORCIONADO,NO PROPORCIONADO,20140408
A004755,NO PROPORCIONADO,NO PROPORCIONADO,20160411
A004756,5214,4,20210206
A004757,NO PROPORCIONADO,NO PROPORCIONADO,20160130
A004758,5333,4,20201230
A004759,0096,3,20190430
A004760,NO PROPORCIONADO,NO PROPORCIONADO,20160301
A004761,NO PROPORCIONADO,NO PROPORCIONADO,20201113
A004762,NO PROPORCIONADO,NO PROPORCIONADO,20220302
A004763,NO PROPORCIONADO,NO PROPORCIONADO,20180807
A004764,5050,7,20210710
A004765,5734,5,20220304
A004766,0008,3,20150112
A004767,NO PROPORCIONADO,NO PROPORCIONADO,20221015
A004768,5633,2,20150806
A004769,5633,2,20161015
A004770,5633,2,20150222
A004771,NO PROPORCIONADO,NO PROPORCIONADO,20210219
A004772,5029,7,20150727
A004773,5119,7,20151119
A004774,5155,1,20180618
A004775,5061,8,20210811
A004776,5038,2,20160115
A004777,5081,2,20170522
A004778,5046,7,20170821
A004779,5081,2,20200708
A004780,5054,2,20160708
A004781,5440,9,20210628
A004782,5603,4,20200423
A004783,5589,8,20150606
A004784,5034,8,20171014
A004785,5307,4,20190305
A004786,5053,2,20141224
A004787,5031,8,20191222
A004788,5093,7,20140609
A004789,5633,2,20180818
A004790,NO PROPORCIONADO,NO PROPORCIONADO,20190822
A004791,NO PROPORCIONADO,NO PROPORCIONADO,20161105
A004792,0053,0,20200229
A004793,NO PROPORCIONADO,NO PROPORCIONADO,20190317
A004794,NO PROPORCIONADO,NO PROPORCIONADO,20170423
A004795,5190,6,20190302
A004796,5190,6,20200205
A004797,5291,4,20200715
A004798,5201,2,20190109
A004799,5693,8,20220908
A004800,NO PROPORCIONADO,NO PROPORCIONADO,20200517
A004801,NO PROPORCIONADO,NO PROPORCIONADO,20180822
A004802,NO PROPORCIONADO,NO PROPORCIONADO,20160225
A004803,NO PROPORCIONADO,NO PROPORCIONADO,20160220
A004804,NO PROPORCIONADO,NO PROPORCIONADO,20220823
A004805,NO PROPORCIONADO,NO PROPORCIONADO,20160302
A004806,0082,3,20150907
A004807,NO PROPORCIONADO,NO PROPORCIONADO,20150125
A004808,5208,2,20150823
A004809,5885,4,20221113
A004810,NO PROPORCIONADO,NO PROPORCIONADO,20141017
A004811,5039,7,20200120
A004812,5223,1,20150922
A004813,5223,1,20210326
A004814,5090,8,20150210
A004815,5150,1,20140908
A004816,5134,1,20140103
A004817,NO PROPORCIONADO,NO PROPORCIONADO,20220722
A004818,NO PROPORCIONADO,NO PROPORCIONADO,20220621
A004819,5063,8,20140908
A004820,NO PROPORCIONADO,NO PROPORCIONADO,20150530
A004821,0114,3,20211025
A004822,5150,1,20170424
A004823,5105,8,20160720
A004824,5210,8,20171006
A004825,5884,5,20200716
A004826,0053,0,20180616
A004827,NO PROPORCIONADO,NO PROPORCIONADO,20191230
A004828,NO PROPORCIONADO,NO PROPORCIONADO,20200204
A004829,NO PROPORCIONADO,NO PROPORCIONADO,20181122
A004830,NO PROPORCIONADO,NO PROPORCIONADO,20190627
A004831,NO PROPORCIONADO,NO PROPORCIONADO,20210806
A004832,5105,8,20221011
A004833,5603,4,20190609
A004834,5031,8,20200719
A004835,5621,1,20190211
A004836,5022,8,20180212
A004837,5213,8,20180308
A004838,5174,8,20220331
A004839,5720,6,20190607
A004840,5054,2,20160617
A004841,0114,3,20201009
A004842,5082,2,20220323
A004843,5080,2,20170702
A004844,NO PROPORCIONADO,NO PROPORCIONADO,20181201
A004845,NO PROPORCIONADO,NO PROPORCIONADO,20210827
A004846,5885,4,20140902
A004847,NO PROPORCIONADO,NO PROPORCIONADO,20160615
A004848,NO PROPORCIONADO,NO PROPORCIONADO,20181123
A004849,0077,3,20150817
A004850,0096,3,20200104
A004851,NO PROPORCIONADO,NO PROPORCIONADO,20180121
A004852,5028,4,20221219
A004853,5391,8,20190105
A004854,5719,6,20150902
A004855,NO PROPORCIONADO,NO PROPORCIONADO,20200717
A004856,NO PROPORCIONADO,NO PROPORCIONADO,20140103
A004857,NO PROPORCIONADO,NO PROPORCIONADO,20181208
A004858,5061,8,20170728
A004859,5061,8,20190913
A004860,0007,3,20160609
A004861,5107,1,20200720
A004862,NO PROPORCIONADO,NO PROPORCIONADO,20210316
A004863,5044,2,20150520
A004864,5036,2,20201110
A004865,5307,4,20160928
A004866,5065,8,20171026
A004867,5058,2,20141128
A004868,5124,1,20160603
A004869,5124,1,20171208
A004870,NO PROPORCIONADO,NO PROPORCIONADO,20140315
A004871,NO PROPORCIONADO,NO PROPORCIONADO,20220517
A004872,NO PROPORCIONADO,NO PROPORCIONADO,20190226
A004873,NO PROPORCIONADO,NO PROPORCIONADO,20161118
A004874,NO PROPORCIONADO,NO PROPORCIONADO,20220227
A004875,NO PROPORCIONADO,NO PROPORCIONADO,20160528
A004876,NO PROPORCIONADO,NO PROPORCIONADO,20160303
A004877,NO PROPORCIONADO,NO PROPORCIONADO,20190414
A004878,NO PROPORCIONADO,NO PROPORCIONADO,20180330
A004879,NO PROPORCIONADO,NO PROPORCIONADO,20161228
A004880,NO PROPORCIONADO,NO PROPORCIONADO,20160227
A004881,5440,9,20161007
A004882,5223,1,20170424
A004883,5223,1,20180905
A004884,5509,1,20210106
A004885,5509,1,20211116
A004886,5509,1,20191205
A004887,5509,1,20190911
A004888,0007,3,20190828
A004889,NO PROPORCIONADO,NO PROPORCIONADO,20161008
A004890,0007,3,20170401
A004891,5485,5,20140507
A004892,5132,1,20200911
A004893,5692,4,20140621
A004894,5124,1,20141030
A004895,NO PROPORCIONADO,NO PROPORCIONADO,20140406
A004896,5080,2,20180802
A004897,5364,8,20161207
A004898,5061,8,20150429
A004899,5226,7,20220724
A004900,5183,2,20190313
A004901,5418,2,20180831
A004902,5044,2,20150131
A004903,5036,2,20160116
A004904,5537,6,20170216
A004905,5374,6,20200210
A004906,5396,4,20150718
A004907,5421,4,20220118
A004908,5422,4,20190224
A004909,5326,4,20140627
A004910,5333,4,20140312
A004911,5307,4,20200715
A004912,5062,7,20140120
A004913,5245,7,20140730
A004914,5092,7,20150119
A004915,5147,7,20140630
A004916,5075,8,20140322
A004917,5286,1,20141021
A004918,5169,1,20181006
A004919,5780,1,20180201
A004920,5325,1,20191205
A004921,5237,1,20171013
A004922,5262,1,20140318
A004923,NO PROPORCIONADO,NO PROPORCIONADO,20151128
A004924,5178,1,20201228
A004925,5601,8,20180410
A004926,5419,4,20160813
A004927,0002,3,20150729
A004928,0106,3,20211116
A004929,5082,2,20181007
A004930,NO PROPORCIONADO,NO PROPORCIONADO,20140621
A004931,NO PROPORCIONADO,NO PROPORCIONADO,20220119
A004932,NO PROPORCIONADO,NO PROPORCIONADO,20201215
A004933,NO PROPORCIONADO,NO PROPORCIONADO,20180720
A004934,0121,3,20220702
A004935,0121,3,20140308
A004936,NO PROPORCIONADO,NO PROPORCIONADO,20151124
A004937,5132,1,20180112
A004938,5046,7,20140922
A004939,5039,7,20150929
A004940,0011,3,20220705
A004941,NO PROPORCIONADO,NO PROPORCIONADO,20190306
A004942,NO PROPORCIONADO,NO PROPORCIONADO,20141022
A004943,0105,3,20180520
A004944,NO PROPORCIONADO,NO PROPORCIONADO,20201110
A004945,5031,NO PROPORCIONADO,20220618
A004946,5031,8,20170531
A004947,0008,3,20200105
A004948,0011,3,20181221
A004949,NO PROPORCIONADO,NO PROPORCIONADO,20220108
A004950,0068,3,20141211
A004951,NO PROPORCIONADO,NO PROPORCIONADO,20171228
A004952,NO PROPORCIONADO,NO PROPORCIONADO,20200728
A004953,NO PROPORCIONADO,NO PROPORCIONADO,20161209
A004954,5081,2,20190716
A004955,5081,2,20140620
A004956,NO PROPORCIONADO,NO PROPORCIONADO,20181125
A004957,5056,8,20170118
A004958,5001,7,20161030
A004959,5245,7,20220930
A004960,5013,7,20140211
A004961,NO PROPORCIONADO,NO PROPORCIONADO,20170322
A004962,NO PROPORCIONADO,NO PROPORCIONADO,20210302
A004963,NO PROPORCIONADO,NO PROPORCIONADO,20140515
A004964,5213,8,20220517
A004965,5124,1,20220109
A004966,NO PROPORCIONADO,NO PROPORCIONADO,20210925
A004967,5221,7,20180221
A004968,5159,7,20210701
A004969,NO PROPORCIONADO,NO PROPORCIONADO,20140411
A004970,5081,2,20141226
A004971,5440,9,20190121
A004972,5099,7,20200205
A004973,5735,7,20220301
A004974,5423,7,20180222
A004975,5241,7,20150803
A004976,5176,8,20201013
A004977,5669,6,20180603
A004978,0053,0,20151219
A004979,NO PROPORCIONADO,NO PROPORCIONADO,20190213
A004980,0008,3,20221031
A004981,0053,0,20141006
A004982,0082,3,20160108
A004983,5134,1,20170910
A004984,5223,1,20160220
A004985,5423,1,20221220
A004986,5243,1,20140214
A004987,5130,1,20211216
A004988,5888,9,20150312
A004989,5509,1,20141014
A004990,5509,1,20171010
A004991,0106,3,20160101
A004992,NO PROPORCIONADO,NO PROPORCIONADO,20140517
A004993,5864,9,20210408
A004994,5851,5,20220505
A004995,5194,5,20220613
A004996,5272,8,20160121
A004997,5210,8,20171116
A004998,5204,8,20160626
A004999,5272,8,20171125
A005000,5202,8,20210613
A005001,NO PROPORCIONADO,NO PROPORCIONADO,20200326
A005002,5038,2,20200318
A005003,5018,7,20210209
A005004,5308,4,20201023
A005005,5034,8,20161206
A005006,NO PROPORCIONADO,NO PROPORCIONADO,20140928
A005007,0106,3,20150322
A005008,NO PROPORCIONADO,NO PROPORCIONADO,20210717
A005009,5702,2,20170426
A005010,NO PROPORCIONADO,NO PROPORCIONADO,20221204
A005011,NO PROPORCIONADO,NO PROPORCIONADO,20180817
A005012,5702,2,20170130
A005013,5702,2,20200205
A005014,NO PROPORCIONADO,NO PROPORCIONADO,20151230
A005015,NO PROPORCIONADO,NO PROPORCIONADO,20211029
A005016,5702,2,20150109
A005017,5702,2,20140607
A005018,NO PROPORCIONADO,NO PROPORCIONADO,20140525
A005019,NO PROPORCIONADO,NO PROPORCIONADO,20161117
A005020,5702,2,20150105
A005021,5702,2,20160610
A005022,5635,5,20210517
A005023,0002,3,20170321
A005024,0002,3,20150927
A005025,0002,3,20220716
A005026,NO PROPORCIONADO,NO PROPORCIONADO,20221228
A005027,5081,2,20220521
A005028,5080,2,20200405
A005029,NO PROPORCIONADO,NO PROPORCIONADO,20220303
A005030,5702,2,20200206
A005031,0121,3,20150315
A005032,NO PROPORCIONADO,NO PROPORCIONADO,20170211
A005033,NO PROPORCIONADO,NO PROPORCIONADO,20201101
A005034,0082,3,20191119
A005035,5050,7,20140824
A005036,NO PROPORCIONADO,NO PROPORCIONADO,20160908
A005037,5056,8,20210309
A005038,5542,5,20190224
A005039,NO PROPORCIONADO,NO PROPORCIONADO,20200331
A005040,0044,3,20180205
A005041,5546,3,20190802
A005042,5479,6,20191201
A005043,5861,6,20220429
A005044,5134,1,20221114
A005045,5223,1,20150626
A005046,5223,1,20180407
A005047,5001,7,20160308
A005048,5049,7,20150424
A005049,5029,7,20201001
A005050,5119,7,20151127
A005051,NO PROPORCIONADO,NO PROPORCIONADO,20150212
A005052,NO PROPORCIONADO,NO PROPORCIONADO,20181121
A005053,5245,7,20171010
A005054,5777,7,20150924
A005055,5036,2,20191130
A005056,5307,4,20200303
A005057,5044,2,20171009
A005058,5603,4,20141221
A005059,5054,2,20221224
A005060,5031,8,20221229
A005061,5057,2,20140705
A005062,5096,7,20190917
A005063,NO PROPORCIONADO,NO PROPORCIONADO,20150203
A005064,NO PROPORCIONADO,NO PROPORCIONADO,20140629
A005065,NO PROPORCIONADO,NO PROPORCIONADO,20220408
A005066,NO PROPORCIONADO,NO PROPORCIONADO,20180623
A005067,5285,4,20150728
A005068,NO PROPORCIONADO,NO PROPORCIONADO,20180701
A005069,NO PROPORCIONADO,NO PROPORCIONADO,20220404
A005070,NO PROPORCIONADO,NO PROPORCIONADO,20220402
A005071,NO PROPORCIONADO,NO PROPORCIONADO,20141231
A005072,NO PROPORCIONADO,NO PROPORCIONADO,20160210
A005073,5509,1,20180503
A005074,NO PROPORCIONADO,NO PROPORCIONADO,20210111
A005075,0115,3,20140127
A005076,0083,3,20140112
A005077,NO PROPORCIONADO,NO PROPORCIONADO,20180406
A005078,NO PROPORCIONADO,NO PROPORCIONADO,20170809
A005079,NO PROPORCIONADO,NO PROPORCIONADO,20170713
A005080,NO PROPORCIONADO,NO PROPORCIONADO,20200527
A005081,NO PROPORCIONADO,NO PROPORCIONADO,20151227
A005082,NO PROPORCIONADO,NO PROPORCIONADO,20220615
A005083,NO PROPORCIONADO,NO PROPORCIONADO,20180828
A005084,NO PROPORCIONADO,NO PROPORCIONADO,20140708
A005085,NO PROPORCIONADO,NO PROPORCIONADO,20170629
A005086,5081,2,20210423
A005087,5673,6,20220826
A005088,5708,5,20180821
A005089,5173,8,20210131
A005090,5790,9,20180203
A005091,0106,3,20150223
A005092,5057,2,20150829
A005093,0034,3,20151217
A005094,NO PROPORCIONADO,NO PROPORCIONADO,20210315
A005095,5696,7,20160128
A005096,NO PROPORCIONADO,NO PROPORCIONADO,20181228
A005097,5692,4,20190411
A005098,NO PROPORCIONADO,NO PROPORCIONADO,20190402
A005099,0007,3,20181116
A005100,0105,3,20201006
A005101,5099,7,20190708
A005102,5262,1,20150906
A005103,5237,1,20140104
A005104,5325,1,20170501
A005105,5082,2,20181228
A005106,5081,2,20210308
A005107,5607,6,20210510
A005108,NO PROPORCIONADO,NO PROPORCIONADO,20140612
A005109,5018,7,20210305
A005110,5124,1,20180516
A005111,5074,8,20220206
A005112,5074,8,20160901
A005113,5001,7,20140130
A005114,NO PROPORCIONADO,NO PROPORCIONADO,20210322
A005115,5195,7,20180107
A005116,5760,8,20181114
A005117,5892,9,20160328
A005118,5245,7,20220731
A005119,5062,7,20140725
A005120,5183,2,20160909
A005121,5122,8,20190204
A005122,5223,1,20181221
A005123,5223,1,20190711
A005124,5217,1,20220519
A005125,5029,7,20221016
A005126,5119,7,20190823
A005127,NO PROPORCIONADO,NO PROPORCIONADO,20160829
A005128,0096,3,20150725
A005129,NO PROPORCIONADO,NO PROPORCIONADO,20220422
A005130,5409,8,20140408
A005131,NO PROPORCIONADO,NO PROPORCIONADO,20161204
A005132,NO PROPORCIONADO,NO PROPORCIONADO,20150313
A005133,NO PROPORCIONADO,NO PROPORCIONADO,20220329
A005134,NO PROPORCIONADO,NO PROPORCIONADO,20161119
A005135,NO PROPORCIONADO,NO PROPORCIONADO,20220808
A005136,NO PROPORCIONADO,NO PROPORCIONADO,20200825
A005137,0121,3,20191222
A005138,NO PROPORCIONADO,NO PROPORCIONADO,20170304
A005139,0053,0,20210913
A005140,NO PROPORCIONADO,NO PROPORCIONADO,20220504
A005141,NO PROPORCIONADO,NO PROPORCIONADO,20190611
A005142,NO PROPORCIONADO,NO PROPORCIONADO,20210430
A005143,5210,8,20150519
A005144,5046,7,20190804
A005145,5046,7,20160208
A005146,5893,8,20160530
A005147,5893,8,20180907
A005148,5885,4,20200103
A005149,5285,4,20171013
A005150,NO PROPORCIONADO,NO PROPORCIONADO,20171209
A005151,5159,7,20201111
A005152,5241,7,20180122
A005153,5735,7,20161118
A005154,NO PROPORCIONADO,NO PROPORCIONADO,20160219
A005155,NO PROPORCIONADO,NO PROPORCIONADO,20190706
A005156,NO PROPORCIONADO,NO PROPORCIONADO,20180522
A005157,5046,7,20160509
A005158,0106,3,20190301
A005159,5113,8,20180618
A005160,5112,1,20210308
A005161,0112,0,20220313
A005162,0112,0,20190108
A005163,5885,4,20151218
A005164,5061,8,20200717
A005165,5036,2,20191014
A005166,5053,2,20180901
A005167,5031,8,20210604
A005168,5034,8,20140526
A005169,5136,7,20170929
A005170,5508,8,20140202
A005171,5508,8,20220912
A005172,5508,8,20190421
A005173,5508,8,20170524
A005174,5508,8,20170304
A005175,NO PROPORCIONADO,NO PROPORCIONADO,20220318
A005176,5056,8,20180606
A005177,NO PROPORCIONADO,NO PROPORCIONADO,20220502
A005178,5190,2,20160421
A005179,5190,2,20140604
A005180,NO PROPORCIONADO,NO PROPORCIONADO,20140601
A005181,NO PROPORCIONADO,NO PROPORCIONADO,20160702
A005182,NO PROPORCIONADO,NO PROPORCIONADO,20210917
A005183,5062,7,20190119
A005184,NO PROPORCIONADO,NO PROPORCIONADO,20220712
A005185,NO PROPORCIONADO,NO PROPORCIONADO,20150707
A005186,5864,9,20190613
A005187,5124,1,20200806
A005188,5050,7,20220709
A005189,NO PROPORCIONADO,NO PROPORCIONADO,20210802
A005190,NO PROPORCIONADO,NO PROPORCIONADO,20201016
A005191,5063,8,20220514
A005192,5326,4,20181029
A005193,5421,4,20220203
A005194,5896,6,20160125
A005195,5014,7,20161225
A005196,NO PROPORCIONADO,NO PROPORCIONADO,20191225
A005197,NO PROPORCIONADO,NO PROPORCIONADO,20190410
A005198,NO PROPORCIONADO,NO PROPORCIONADO,20160307
A005199,NO PROPORCIONADO,NO PROPORCIONADO,20180407
A005200,NO PROPORCIONADO,NO PROPORCIONADO,20190306
A005201,0008,3,20220827
A005202,5034,8,20190501
A005203,5031,8,20191124
A005204,0008,3,20201231
A005205,5130,1,20170320
A005206,5603,4,20161209
A005207,5621,1,20180829
A005208,5223,1,20170717
A005209,0083,3,20190427
A005210,5827,2,20210914
A005211,5082,2,20180501
A005212,0132,10,20200214
A005213,NO PROPORCIONADO,NO PROPORCIONADO,20140927
A005214,NO PROPORCIONADO,NO PROPORCIONADO,20180331
A005215,NO PROPORCIONADO,NO PROPORCIONADO,20211102
A005216,NO PROPORCIONADO,NO PROPORCIONADO,20181027
A005217,NO PROPORCIONADO,NO PROPORCIONADO,20210225
A005218,NO PROPORCIONADO,NO PROPORCIONADO,20160930
A005219,NO PROPORCIONADO,NO PROPORCIONADO,20160402
A005220,NO PROPORCIONADO,NO PROPORCIONADO,20160412
A005221,NO PROPORCIONADO,NO PROPORCIONADO,20141022
A005222,5333,4,20141221
A005223,NO PROPORCIONADO,NO PROPORCIONADO,20200120
A005224,NO PROPORCIONADO,NO PROPORCIONADO,20200119
A005225,NO PROPORCIONADO,NO PROPORCIONADO,20210528
A005226,5017,9,20220814
A005227,NO PROPORCIONADO,NO PROPORCIONADO,20210510
A005228,NO PROPORCIONADO,NO PROPORCIONADO,20200822
A005229,0131,10,20221218
A005230,5029,7,20190608
A005231,5119,7,20190803
A005232,5029,7,20220414
A005233,5195,7,20140917
A005234,NO PROPORCIONADO,NO PROPORCIONADO,20200910
A005235,NO PROPORCIONADO,NO PROPORCIONADO,20221116
A005236,5016,7,20191011
A005237,5016,7,20150426
A005238,5124,4,20210905
A005239,5214,4,20140805
A005240,5214,4,20181211
A005241,5038,2,20200718
A005242,5682,4,20161108
A005243,5720,6,20200130
A005244,NO PROPORCIONADO,NO PROPORCIONADO,20200930
A005245,NO PROPORCIONADO,NO PROPORCIONADO,20140306
A005246,5058,2,20150521
A005247,5058,2,20211205
A005248,5058,2,20171204
A005249,5058,2,20181011
A005250,5058,2,20200526
A005251,5058,2,20150909
A005252,5058,2,20141030
A005253,NO PROPORCIONADO,NO PROPORCIONADO,20161125
A005254,NO PROPORCIONADO,NO PROPORCIONADO,20150104
A005255,NO PROPORCIONADO,NO PROPORCIONADO,20210515
A005256,NO PROPORCIONADO,NO PROPORCIONADO,20210714
A005257,NO PROPORCIONADO,NO PROPORCIONADO,20160304
A005258,NO PROPORCIONADO,NO PROPORCIONADO,20180517
A005259,NO PROPORCIONADO,NO PROPORCIONADO,20200613
A005260,NO PROPORCIONADO,NO PROPORCIONADO,20200228
A005261,NO PROPORCIONADO,NO PROPORCIONADO,20220603
A005262,NO PROPORCIONADO,NO PROPORCIONADO,20210120
A005263,NO PROPORCIONADO,NO PROPORCIONADO,20170901
A005264,NO PROPORCIONADO,NO PROPORCIONADO,20190625
A005265,NO PROPORCIONADO,NO PROPORCIONADO,20190322
A005266,NO PROPORCIONADO,NO PROPORCIONADO,20150719
A005267,NO PROPORCIONADO,NO PROPORCIONADO,20161207
A005268,NO PROPORCIONADO,NO PROPORCIONADO,20220524
A005269,NO PROPORCIONADO,NO PROPORCIONADO,20150729
A005270,NO PROPORCIONADO,NO PROPORCIONADO,20150530
A005271,NO PROPORCIONADO,NO PROPORCIONADO,20151111
A005272,NO PROPORCIONADO,NO PROPORCIONADO,20190529
A005273,NO PROPORCIONADO,NO PROPORCIONADO,20220423
A005274,NO PROPORCIONADO,NO PROPORCIONADO,20210314
A005275,NO PROPORCIONADO,NO PROPORCIONADO,20221009
A005276,NO PROPORCIONADO,NO PROPORCIONADO,20200609
A005277,NO PROPORCIONADO,NO PROPORCIONADO,20160221
A005278,NO PROPORCIONADO,NO PROPORCIONADO,20220328
A005279,NO PROPORCIONADO,NO PROPORCIONADO,20180727
A005280,NO PROPORCIONADO,NO PROPORCIONADO,20160630
A005281,NO PROPORCIONADO,NO PROPORCIONADO,20200522
A005282,0008,3,20140315
A005283,NO PROPORCIONADO,NO PROPORCIONADO,20141125
A005284,5542,5,20190813
A005285,NO PROPORCIONADO,NO PROPORCIONADO,20220929
A005286,NO PROPORCIONADO,NO PROPORCIONADO,20181122
A005287,NO PROPORCIONADO,NO PROPORCIONADO,20200303
A005288,NO PROPORCIONADO,NO PROPORCIONADO,20180615
A005289,NO PROPORCIONADO,NO PROPORCIONADO,20220726
A005290,NO PROPORCIONADO,NO PROPORCIONADO,20140830
A005291,NO PROPORCIONADO,NO PROPORCIONADO,20151214
A005292,NO PROPORCIONADO,NO PROPORCIONADO,20190203
A005293,NO PROPORCIONADO,NO PROPORCIONADO,20180604
A005294,NO PROPORCIONADO,NO PROPORCIONADO,20220623
A005295,NO PROPORCIONADO,NO PROPORCIONADO,20160505
A005296,5075,8,20150623
A005297,NO PROPORCIONADO,NO PROPORCIONADO,20221114
A005298,NO PROPORCIONADO,NO PROPORCIONADO,20180527
A005299,NO PROPORCIONADO,NO PROPORCIONADO,20190523
A005300,NO PROPORCIONADO,NO PROPORCIONADO,20170425
A005301,NO PROPORCIONADO,NO PROPORCIONADO,20200421
A005302,NO PROPORCIONADO,NO PROPORCIONADO,20140218
