TimeID,Anio,Semestre,Cuatrimestre,Trimestre,Mes,Dia_semana,Dia
20150713,2015,2S,2C,3T,7,Monday,13
20150714,2015,2S,2C,3T,7,Tuesday,14
20150715,2015,2S,2C,3T,7,Wednesday,15
20150716,2015,2S,2C,3T,7,Thursday,16
20150717,2015,2S,2C,3T,7,Friday,17
20150718,2015,2S,2C,3T,7,Saturday,18
20150719,2015,2S,2C,3T,7,Sunday,19
20150720,2015,2S,2C,3T,7,Monday,20
20150721,2015,2S,2C,3T,7,Tuesday,21
20150722,2015,2S,2C,3T,7,Wednesday,22
20150723,2015,2S,2C,3T,7,Thursday,23
20150724,2015,2S,2C,3T,7,Friday,24
20150725,2015,2S,2C,3T,7,Saturday,25
20150726,2015,2S,2C,3T,7,Sunday,26
20150727,2015,2S,2C,3T,7,Monday,27
20150728,2015,2S,2C,3T,7,Tuesday,28
20150729,2015,2S,2C,3T,7,Wednesday,29
20150730,2015,2S,2C,3T,7,Thursday,30
20150731,2015,2S,2C,3T,7,Friday,31
20150801,2015,2S,2C,3T,8,Saturday,1
20150802,2015,2S,2C,3T,8,Sunday,2
20150803,2015,2S,2C,3T,8,Monday,3
20150804,2015,2S,2C,3T,8,Tuesday,4
20150805,2015,2S,2C,3T,8,Wednesday,5
20150806,2015,2S,2C,3T,8,Thursday,6
20150807,2015,2S,2C,3T,8,Friday,7
20150808,2015,2S,2C,3T,8,Saturday,8
20150809,2015,2S,2C,3T,8,Sunday,9
20150810,2015,2S,2C,3T,8,Monday,10
20150811,2015,2S,2C,3T,8,Tuesday,11
20150812,2015,2S,2C,3T,8,Wednesday,12
20150813,2015,2S,2C,3T,8,Thursday,13
20150814,2015,2S,2C,3T,8,Friday,14
20150815,2015,2S,2C,3T,8,Saturday,15
20150816,2015,2S,2C,3T,8,Sunday,16
20150817,2015,2S,2C,3T,8,Monday,17
20150818,2015,2S,2C,3T,8,Tuesday,18
20150819,2015,2S,2C,3T,8,Wednesday,19
20150820,2015,2S,2C,3T,8,Thursday,20
20150821,2015,2S,2C,3T,8,Friday,21
20150822,2015,2S,2C,3T,8,Saturday,22
20150823,2015,2S,2C,3T,8,Sunday,23
20150824,2015,2S,2C,3T,8,Monday,24
20150825,2015,2S,2C,3T,8,Tuesday,25
20150826,2015,2S,2C,3T,8,Wednesday,26
20150827,2015,2S,2C,3T,8,Thursday,27
20150828,2015,2S,2C,3T,8,Friday,28
20150829,2015,2S,2C,3T,8,Saturday,29
20150830,2015,2S,2C,3T,8,Sunday,30
20150831,2015,2S,2C,3T,8,Monday,31
20150901,2015,2S,3C,3T,9,Tuesday,1
20150902,2015,2S,3C,3T,9,Wednesday,2
20150903,2015,2S,3C,3T,9,Thursday,3
20150904,2015,2S,3C,3T,9,Friday,4
20150905,2015,2S,3C,3T,9,Saturday,5
20150906,2015,2S,3C,3T,9,Sunday,6
20150907,2015,2S,3C,3T,9,Monday,7
20150908,2015,2S,3C,3T,9,Tuesday,8
20150909,2015,2S,3C,3T,9,Wednesday,9
20150910,2015,2S,3C,3T,9,Thursday,10
20150911,2015,2S,3C,3T,9,Friday,11
20150912,2015,2S,3C,3T,9,Saturday,12
20150913,2015,2S,3C,3T,9,Sunday,13
20150914,2015,2S,3C,3T,9,Monday,14
20150915,2015,2S,3C,3T,9,Tuesday,15
20150916,2015,2S,3C,3T,9,Wednesday,16
20150917,2015,2S,3C,3T,9,Thursday,17
20150918,2015,2S,3C,3T,9,Friday,18
20150919,2015,2S,3C,3T,9,Saturday,19
20150920,2015,2S,3C,3T,9,Sunday,20
20150921,2015,2S,3C,3T,9,Monday,21
20150922,2015,2S,3C,3T,9,Tuesday,22
20150923,2015,2S,3C,3T,9,Wednesday,23
20150924,2015,2S,3C,3T,9,Thursday,24
20150925,2015,2S,3C,3T,9,Friday,25
20150926,2015,2S,3C,3T,9,Saturday,26
20150927,2015,2S,3C,3T,9,Sunday,27
20150928,2015,2S,3C,3T,9,Monday,28
20150929,2015,2S,3C,3T,9,Tuesday,29
20150930,2015,2S,3C,3T,9,Wednesday,30
20151001,2015,2S,3C,4T,10,Thursday,1
20151002,2015,2S,3C,4T,10,Friday,2
20151003,2015,2S,3C,4T,10,Saturday,3
20151004,2015,2S,3C,4T,10,Sunday,4
20151005,2015,2S,3C,4T,10,Monday,5
20151006,2015,2S,3C,4T,10,Tuesday,6
20151007,2015,2S,3C,4T,10,Wednesday,7
20151008,2015,2S,3C,4T,10,Thursday,8
20151009,2015,2S,3C,4T,10,Friday,9
20151010,2015,2S,3C,4T,10,Saturday,10
20151011,2015,2S,3C,4T,10,Sunday,11
20151012,2015,2S,3C,4T,10,Monday,12
20151013,2015,2S,3C,4T,10,Tuesday,13
20151014,2015,2S,3C,4T,10,Wednesday,14
20151015,2015,2S,3C,4T,10,Thursday,15
20151016,2015,2S,3C,4T,10,Friday,16
20151017,2015,2S,3C,4T,10,Saturday,17
20151018,2015,2S,3C,4T,10,Sunday,18
20151019,2015,2S,3C,4T,10,Monday,19
20151020,2015,2S,3C,4T,10,Tuesday,20
20151021,2015,2S,3C,4T,10,Wednesday,21
20151022,2015,2S,3C,4T,10,Thursday,22
20151023,2015,2S,3C,4T,10,Friday,23
20151024,2015,2S,3C,4T,10,Saturday,24
20151025,2015,2S,3C,4T,10,Sunday,25
20151026,2015,2S,3C,4T,10,Monday,26
20151027,2015,2S,3C,4T,10,Tuesday,27
20151028,2015,2S,3C,4T,10,Wednesday,28
20151029,2015,2S,3C,4T,10,Thursday,29
20151030,2015,2S,3C,4T,10,Friday,30
20151031,2015,2S,3C,4T,10,Saturday,31
20151101,2015,2S,3C,4T,11,Sunday,1
20151102,2015,2S,3C,4T,11,Monday,2
20151103,2015,2S,3C,4T,11,Tuesday,3
20151104,2015,2S,3C,4T,11,Wednesday,4
20151105,2015,2S,3C,4T,11,Thursday,5
20151106,2015,2S,3C,4T,11,Friday,6
20151107,2015,2S,3C,4T,11,Saturday,7
20151108,2015,2S,3C,4T,11,Sunday,8
20151109,2015,2S,3C,4T,11,Monday,9
20151110,2015,2S,3C,4T,11,Tuesday,10
20151111,2015,2S,3C,4T,11,Wednesday,11
20151112,2015,2S,3C,4T,11,Thursday,12
20151113,2015,2S,3C,4T,11,Friday,13
20151114,2015,2S,3C,4T,11,Saturday,14
20151115,2015,2S,3C,4T,11,Sunday,15
20151116,2015,2S,3C,4T,11,Monday,16
20151117,2015,2S,3C,4T,11,Tuesday,17
20151118,2015,2S,3C,4T,11,Wednesday,18
20151119,2015,2S,3C,4T,11,Thursday,19
20151120,2015,2S,3C,4T,11,Friday,20
20151121,2015,2S,3C,4T,11,Saturday,21
20151122,2015,2S,3C,4T,11,Sunday,22
20151123,2015,2S,3C,4T,11,Monday,23
20151124,2015,2S,3C,4T,11,Tuesday,24
20151125,2015,2S,3C,4T,11,Wednesday,25
20151126,2015,2S,3C,4T,11,Thursday,26
20151127,2015,2S,3C,4T,11,Friday,27
20151128,2015,2S,3C,4T,11,Saturday,28
20151129,2015,2S,3C,4T,11,Sunday,29
20151130,2015,2S,3C,4T,11,Monday,30
20151201,2015,2S,3C,4T,12,Tuesday,1
20151202,2015,2S,3C,4T,12,Wednesday,2
20151203,2015,2S,3C,4T,12,Thursday,3
20151204,2015,2S,3C,4T,12,Friday,4
20151205,2015,2S,3C,4T,12,Saturday,5
20151206,2015,2S,3C,4T,12,Sunday,6
20151207,2015,2S,3C,4T,12,Monday,7
20151208,2015,2S,3C,4T,12,Tuesday,8
20151209,2015,2S,3C,4T,12,Wednesday,9
20151210,2015,2S,3C,4T,12,Thursday,10
20151211,2015,2S,3C,4T,12,Friday,11
20151212,2015,2S,3C,4T,12,Saturday,12
20151213,2015,2S,3C,4T,12,Sunday,13
20151214,2015,2S,3C,4T,12,Monday,14
20151215,2015,2S,3C,4T,12,Tuesday,15
20151216,2015,2S,3C,4T,12,Wednesday,16
20151217,2015,2S,3C,4T,12,Thursday,17
20151218,2015,2S,3C,4T,12,Friday,18
20151219,2015,2S,3C,4T,12,Saturday,19
20151220,2015,2S,3C,4T,12,Sunday,20
20151221,2015,2S,3C,4T,12,Monday,21
20151222,2015,2S,3C,4T,12,Tuesday,22
20151223,2015,2S,3C,4T,12,Wednesday,23
20151224,2015,2S,3C,4T,12,Thursday,24
20151225,2015,2S,3C,4T,12,Friday,25
20151226,2015,2S,3C,4T,12,Saturday,26
20151227,2015,2S,3C,4T,12,Sunday,27
20151228,2015,2S,3C,4T,12,Monday,28
20151229,2015,2S,3C,4T,12,Tuesday,29
20151230,2015,2S,3C,4T,12,Wednesday,30
20151231,2015,2S,3C,4T,12,Thursday,31
20160101,2016,1S,1C,1T,1,Friday,1
20160102,2016,1S,1C,1T,1,Saturday,2
20160103,2016,1S,1C,1T,1,Sunday,3
20160104,2016,1S,1C,1T,1,Monday,4
20160105,2016,1S,1C,1T,1,Tuesday,5
20160106,2016,1S,1C,1T,1,Wednesday,6
20160107,2016,1S,1C,1T,1,Thursday,7
20160108,2016,1S,1C,1T,1,Friday,8
20160109,2016,1S,1C,1T,1,Saturday,9
20160110,2016,1S,1C,1T,1,Sunday,10
20160111,2016,1S,1C,1T,1,Monday,11
20160112,2016,1S,1C,1T,1,Tuesday,12
20160113,2016,1S,1C,1T,1,Wednesday,13
20160114,2016,1S,1C,1T,1,Thursday,14
20160115,2016,1S,1C,1T,1,Friday,15
20160116,2016,1S,1C,1T,1,Saturday,16
20160117,2016,1S,1C,1T,1,Sunday,17
20160118,2016,1S,1C,1T,1,Monday,18
20160119,2016,1S,1C,1T,1,Tuesday,19
20160120,2016,1S,1C,1T,1,Wednesday,20
20160121,2016,1S,1C,1T,1,Thursday,21
20160122,2016,1S,1C,1T,1,Friday,22
20160123,2016,1S,1C,1T,1,Saturday,23
20160124,2016,1S,1C,1T,1,Sunday,24
20160125,2016,1S,1C,1T,1,Monday,25
20160126,2016,1S,1C,1T,1,Tuesday,26
20160127,2016,1S,1C,1T,1,Wednesday,27
20160128,2016,1S,1C,1T,1,Thursday,28
20160129,2016,1S,1C,1T,1,Friday,29
20160130,2016,1S,1C,1T,1,Saturday,30
20160131,2016,1S,1C,1T,1,Sunday,31
20160201,2016,1S,1C,1T,2,Monday,1
20160202,2016,1S,1C,1T,2,Tuesday,2
20160203,2016,1S,1C,1T,2,Wednesday,3
20160204,2016,1S,1C,1T,2,Thursday,4
20160205,2016,1S,1C,1T,2,Friday,5
20160206,2016,1S,1C,1T,2,Saturday,6
20160207,2016,1S,1C,1T,2,Sunday,7
20160208,2016,1S,1C,1T,2,Monday,8
20160209,2016,1S,1C,1T,2,Tuesday,9
20160210,2016,1S,1C,1T,2,Wednesday,10
20160211,2016,1S,1C,1T,2,Thursday,11
20160212,2016,1S,1C,1T,2,Friday,12
20160213,2016,1S,1C,1T,2,Saturday,13
20160214,2016,1S,1C,1T,2,Sunday,14
20160215,2016,1S,1C,1T,2,Monday,15
20160216,2016,1S,1C,1T,2,Tuesday,16
20160217,2016,1S,1C,1T,2,Wednesday,17
20160218,2016,1S,1C,1T,2,Thursday,18
20160219,2016,1S,1C,1T,2,Friday,19
20160220,2016,1S,1C,1T,2,Saturday,20
20160221,2016,1S,1C,1T,2,Sunday,21
20160222,2016,1S,1C,1T,2,Monday,22
20160223,2016,1S,1C,1T,2,Tuesday,23
20160224,2016,1S,1C,1T,2,Wednesday,24
20160225,2016,1S,1C,1T,2,Thursday,25
20160226,2016,1S,1C,1T,2,Friday,26
20160227,2016,1S,1C,1T,2,Saturday,27
20160228,2016,1S,1C,1T,2,Sunday,28
20160229,2016,1S,1C,1T,2,Monday,29
20160301,2016,1S,1C,1T,3,Tuesday,1
20160302,2016,1S,1C,1T,3,Wednesday,2
20160303,2016,1S,1C,1T,3,Thursday,3
20160304,2016,1S,1C,1T,3,Friday,4
20160305,2016,1S,1C,1T,3,Saturday,5
20160306,2016,1S,1C,1T,3,Sunday,6
20160307,2016,1S,1C,1T,3,Monday,7
20160308,2016,1S,1C,1T,3,Tuesday,8
20160309,2016,1S,1C,1T,3,Wednesday,9
20160310,2016,1S,1C,1T,3,Thursday,10
20160311,2016,1S,1C,1T,3,Friday,11
20160312,2016,1S,1C,1T,3,Saturday,12
20160313,2016,1S,1C,1T,3,Sunday,13
20160314,2016,1S,1C,1T,3,Monday,14
20160315,2016,1S,1C,1T,3,Tuesday,15
20160316,2016,1S,1C,1T,3,Wednesday,16
20160317,2016,1S,1C,1T,3,Thursday,17
20160318,2016,1S,1C,1T,3,Friday,18
20160319,2016,1S,1C,1T,3,Saturday,19
20160320,2016,1S,1C,1T,3,Sunday,20
20160321,2016,1S,1C,1T,3,Monday,21
20160322,2016,1S,1C,1T,3,Tuesday,22
20160323,2016,1S,1C,1T,3,Wednesday,23
20160324,2016,1S,1C,1T,3,Thursday,24
20160325,2016,1S,1C,1T,3,Friday,25
20160326,2016,1S,1C,1T,3,Saturday,26
20160327,2016,1S,1C,1T,3,Sunday,27
20160328,2016,1S,1C,1T,3,Monday,28
20160329,2016,1S,1C,1T,3,Tuesday,29
20160330,2016,1S,1C,1T,3,Wednesday,30
20160331,2016,1S,1C,1T,3,Thursday,31
20160401,2016,1S,1C,2T,4,Friday,1
20160402,2016,1S,1C,2T,4,Saturday,2
20160403,2016,1S,1C,2T,4,Sunday,3
20160404,2016,1S,1C,2T,4,Monday,4
20160405,2016,1S,1C,2T,4,Tuesday,5
20160406,2016,1S,1C,2T,4,Wednesday,6
20160407,2016,1S,1C,2T,4,Thursday,7
20160408,2016,1S,1C,2T,4,Friday,8
20160409,2016,1S,1C,2T,4,Saturday,9
20160410,2016,1S,1C,2T,4,Sunday,10
20160411,2016,1S,1C,2T,4,Monday,11
20160412,2016,1S,1C,2T,4,Tuesday,12
20160413,2016,1S,1C,2T,4,Wednesday,13
20160414,2016,1S,1C,2T,4,Thursday,14
20160415,2016,1S,1C,2T,4,Friday,15
20160416,2016,1S,1C,2T,4,Saturday,16
20160417,2016,1S,1C,2T,4,Sunday,17
20160418,2016,1S,1C,2T,4,Monday,18
20160419,2016,1S,1C,2T,4,Tuesday,19
20160420,2016,1S,1C,2T,4,Wednesday,20
20160421,2016,1S,1C,2T,4,Thursday,21
20160422,2016,1S,1C,2T,4,Friday,22
20160423,2016,1S,1C,2T,4,Saturday,23
20160424,2016,1S,1C,2T,4,Sunday,24
20160425,2016,1S,1C,2T,4,Monday,25
20160426,2016,1S,1C,2T,4,Tuesday,26
20160427,2016,1S,1C,2T,4,Wednesday,27
20160428,2016,1S,1C,2T,4,Thursday,28
20160429,2016,1S,1C,2T,4,Friday,29
20160430,2016,1S,1C,2T,4,Saturday,30
20160501,2016,1S,2C,2T,5,Sunday,1
20160502,2016,1S,2C,2T,5,Monday,2
20160503,2016,1S,2C,2T,5,Tuesday,3
20160504,2016,1S,2C,2T,5,Wednesday,4
20160505,2016,1S,2C,2T,5,Thursday,5
20160506,2016,1S,2C,2T,5,Friday,6
20160507,2016,1S,2C,2T,5,Saturday,7
20160508,2016,1S,2C,2T,5,Sunday,8
20160509,2016,1S,2C,2T,5,Monday,9
20160510,2016,1S,2C,2T,5,Tuesday,10
20160511,2016,1S,2C,2T,5,Wednesday,11
20160512,2016,1S,2C,2T,5,Thursday,12
20160513,2016,1S,2C,2T,5,Friday,13
20160514,2016,1S,2C,2T,5,Saturday,14
20160515,2016,1S,2C,2T,5,Sunday,15
20160516,2016,1S,2C,2T,5,Monday,16
20160517,2016,1S,2C,2T,5,Tuesday,17
20160518,2016,1S,2C,2T,5,Wednesday,18
20160519,2016,1S,2C,2T,5,Thursday,19
20160520,2016,1S,2C,2T,5,Friday,20
20160521,2016,1S,2C,2T,5,Saturday,21
20160522,2016,1S,2C,2T,5,Sunday,22
20160523,2016,1S,2C,2T,5,Monday,23
20160524,2016,1S,2C,2T,5,Tuesday,24
20160525,2016,1S,2C,2T,5,Wednesday,25
20160526,2016,1S,2C,2T,5,Thursday,26
20160527,2016,1S,2C,2T,5,Friday,27
20160528,2016,1S,2C,2T,5,Saturday,28
20160529,2016,1S,2C,2T,5,Sunday,29
20160530,2016,1S,2C,2T,5,Monday,30
20160531,2016,1S,2C,2T,5,Tuesday,31
20160601,2016,1S,2C,2T,6,Wednesday,1
20160602,2016,1S,2C,2T,6,Thursday,2
20160603,2016,1S,2C,2T,6,Friday,3
20160604,2016,1S,2C,2T,6,Saturday,4
20160605,2016,1S,2C,2T,6,Sunday,5
20160606,2016,1S,2C,2T,6,Monday,6
20160607,2016,1S,2C,2T,6,Tuesday,7
20160608,2016,1S,2C,2T,6,Wednesday,8
20160609,2016,1S,2C,2T,6,Thursday,9
20160610,2016,1S,2C,2T,6,Friday,10
20160611,2016,1S,2C,2T,6,Saturday,11
20160612,2016,1S,2C,2T,6,Sunday,12
20160613,2016,1S,2C,2T,6,Monday,13
20160614,2016,1S,2C,2T,6,Tuesday,14
20160615,2016,1S,2C,2T,6,Wednesday,15
20160616,2016,1S,2C,2T,6,Thursday,16
20160617,2016,1S,2C,2T,6,Friday,17
20160618,2016,1S,2C,2T,6,Saturday,18
20160619,2016,1S,2C,2T,6,Sunday,19
20160620,2016,1S,2C,2T,6,Monday,20
20160621,2016,1S,2C,2T,6,Tuesday,21
20160622,2016,1S,2C,2T,6,Wednesday,22
20160623,2016,1S,2C,2T,6,Thursday,23
20160624,2016,1S,2C,2T,6,Friday,24
20160625,2016,1S,2C,2T,6,Saturday,25
20160626,2016,1S,2C,2T,6,Sunday,26
20160627,2016,1S,2C,2T,6,Monday,27
20160628,2016,1S,2C,2T,6,Tuesday,28
20160629,2016,1S,2C,2T,6,Wednesday,29
20160630,2016,1S,2C,2T,6,Thursday,30
20160701,2016,2S,2C,3T,7,Friday,1
20160702,2016,2S,2C,3T,7,Saturday,2
20160703,2016,2S,2C,3T,7,Sunday,3
20160704,2016,2S,2C,3T,7,Monday,4
20160705,2016,2S,2C,3T,7,Tuesday,5
20160706,2016,2S,2C,3T,7,Wednesday,6
20160707,2016,2S,2C,3T,7,Thursday,7
20160708,2016,2S,2C,3T,7,Friday,8
20160709,2016,2S,2C,3T,7,Saturday,9
20160710,2016,2S,2C,3T,7,Sunday,10
20160711,2016,2S,2C,3T,7,Monday,11
20160712,2016,2S,2C,3T,7,Tuesday,12
20160713,2016,2S,2C,3T,7,Wednesday,13
20160714,2016,2S,2C,3T,7,Thursday,14
20160715,2016,2S,2C,3T,7,Friday,15
20160716,2016,2S,2C,3T,7,Saturday,16
20160717,2016,2S,2C,3T,7,Sunday,17
20160718,2016,2S,2C,3T,7,Monday,18
20160719,2016,2S,2C,3T,7,Tuesday,19
20160720,2016,2S,2C,3T,7,Wednesday,20
20160721,2016,2S,2C,3T,7,Thursday,21
20160722,2016,2S,2C,3T,7,Friday,22
20160723,2016,2S,2C,3T,7,Saturday,23
20160724,2016,2S,2C,3T,7,Sunday,24
20160725,2016,2S,2C,3T,7,Monday,25
20160726,2016,2S,2C,3T,7,Tuesday,26
20160727,2016,2S,2C,3T,7,Wednesday,27
20160728,2016,2S,2C,3T,7,Thursday,28
20160729,2016,2S,2C,3T,7,Friday,29
20160730,2016,2S,2C,3T,7,Saturday,30
20160731,2016,2S,2C,3T,7,Sunday,31
20160801,2016,2S,2C,3T,8,Monday,1
20160802,2016,2S,2C,3T,8,Tuesday,2
20160803,2016,2S,2C,3T,8,Wednesday,3
20160804,2016,2S,2C,3T,8,Thursday,4
20160805,2016,2S,2C,3T,8,Friday,5
20160806,2016,2S,2C,3T,8,Saturday,6
20160807,2016,2S,2C,3T,8,Sunday,7
20160808,2016,2S,2C,3T,8,Monday,8
20160809,2016,2S,2C,3T,8,Tuesday,9
20160810,2016,2S,2C,3T,8,Wednesday,10
20160811,2016,2S,2C,3T,8,Thursday,11
20160812,2016,2S,2C,3T,8,Friday,12
20160813,2016,2S,2C,3T,8,Saturday,13
20160814,2016,2S,2C,3T,8,Sunday,14
20160815,2016,2S,2C,3T,8,Monday,15
20160816,2016,2S,2C,3T,8,Tuesday,16
20160817,2016,2S,2C,3T,8,Wednesday,17
20160818,2016,2S,2C,3T,8,Thursday,18
20160819,2016,2S,2C,3T,8,Friday,19
20160820,2016,2S,2C,3T,8,Saturday,20
20160821,2016,2S,2C,3T,8,Sunday,21
20160822,2016,2S,2C,3T,8,Monday,22
20160823,2016,2S,2C,3T,8,Tuesday,23
20160824,2016,2S,2C,3T,8,Wednesday,24
20160825,2016,2S,2C,3T,8,Thursday,25
20160826,2016,2S,2C,3T,8,Friday,26
20160827,2016,2S,2C,3T,8,Saturday,27
20160828,2016,2S,2C,3T,8,Sunday,28
20160829,2016,2S,2C,3T,8,Monday,29
20160830,2016,2S,2C,3T,8,Tuesday,30
20160831,2016,2S,2C,3T,8,Wednesday,31
20160901,2016,2S,3C,3T,9,Thursday,1
20160902,2016,2S,3C,3T,9,Friday,2
20160903,2016,2S,3C,3T,9,Saturday,3
20160904,2016,2S,3C,3T,9,Sunday,4
20160905,2016,2S,3C,3T,9,Monday,5
20160906,2016,2S,3C,3T,9,Tuesday,6
20160907,2016,2S,3C,3T,9,Wednesday,7
20160908,2016,2S,3C,3T,9,Thursday,8
20160909,2016,2S,3C,3T,9,Friday,9
20160910,2016,2S,3C,3T,9,Saturday,10
20160911,2016,2S,3C,3T,9,Sunday,11
20160912,2016,2S,3C,3T,9,Monday,12
20160913,2016,2S,3C,3T,9,Tuesday,13
20160914,2016,2S,3C,3T,9,Wednesday,14
20160915,2016,2S,3C,3T,9,Thursday,15
20160916,2016,2S,3C,3T,9,Friday,16
20160917,2016,2S,3C,3T,9,Saturday,17
20160918,2016,2S,3C,3T,9,Sunday,18
20160919,2016,2S,3C,3T,9,Monday,19
20160920,2016,2S,3C,3T,9,Tuesday,20
20160921,2016,2S,3C,3T,9,Wednesday,21
20160922,2016,2S,3C,3T,9,Thursday,22
20160923,2016,2S,3C,3T,9,Friday,23
20160924,2016,2S,3C,3T,9,Saturday,24
20160925,2016,2S,3C,3T,9,Sunday,25
20160926,2016,2S,3C,3T,9,Monday,26
20160927,2016,2S,3C,3T,9,Tuesday,27
20160928,2016,2S,3C,3T,9,Wednesday,28
20160929,2016,2S,3C,3T,9,Thursday,29
20160930,2016,2S,3C,3T,9,Friday,30
20161001,2016,2S,3C,4T,10,Saturday,1
20161002,2016,2S,3C,4T,10,Sunday,2
20161003,2016,2S,3C,4T,10,Monday,3
20161004,2016,2S,3C,4T,10,Tuesday,4
20161005,2016,2S,3C,4T,10,Wednesday,5
20161006,2016,2S,3C,4T,10,Thursday,6
20161007,2016,2S,3C,4T,10,Friday,7
20161008,2016,2S,3C,4T,10,Saturday,8
20161009,2016,2S,3C,4T,10,Sunday,9
20161010,2016,2S,3C,4T,10,Monday,10
20161011,2016,2S,3C,4T,10,Tuesday,11
20161012,2016,2S,3C,4T,10,Wednesday,12
20161013,2016,2S,3C,4T,10,Thursday,13
20161014,2016,2S,3C,4T,10,Friday,14
20161015,2016,2S,3C,4T,10,Saturday,15
20161016,2016,2S,3C,4T,10,Sunday,16
20161017,2016,2S,3C,4T,10,Monday,17
20161018,2016,2S,3C,4T,10,Tuesday,18
20161019,2016,2S,3C,4T,10,Wednesday,19
20161020,2016,2S,3C,4T,10,Thursday,20
20161021,2016,2S,3C,4T,10,Friday,21
20161022,2016,2S,3C,4T,10,Saturday,22
20161023,2016,2S,3C,4T,10,Sunday,23
20161024,2016,2S,3C,4T,10,Monday,24
20161025,2016,2S,3C,4T,10,Tuesday,25
20161026,2016,2S,3C,4T,10,Wednesday,26
20161027,2016,2S,3C,4T,10,Thursday,27
20161028,2016,2S,3C,4T,10,Friday,28
20161029,2016,2S,3C,4T,10,Saturday,29
20161030,2016,2S,3C,4T,10,Sunday,30
20161031,2016,2S,3C,4T,10,Monday,31
20161101,2016,2S,3C,4T,11,Tuesday,1
20161102,2016,2S,3C,4T,11,Wednesday,2
20161103,2016,2S,3C,4T,11,Thursday,3
20161104,2016,2S,3C,4T,11,Friday,4
20161105,2016,2S,3C,4T,11,Saturday,5
20161106,2016,2S,3C,4T,11,Sunday,6
20161107,2016,2S,3C,4T,11,Monday,7
20161108,2016,2S,3C,4T,11,Tuesday,8
20161109,2016,2S,3C,4T,11,Wednesday,9
20161110,2016,2S,3C,4T,11,Thursday,10
20161111,2016,2S,3C,4T,11,Friday,11
20161112,2016,2S,3C,4T,11,Saturday,12
20161113,2016,2S,3C,4T,11,Sunday,13
20161114,2016,2S,3C,4T,11,Monday,14
20161115,2016,2S,3C,4T,11,Tuesday,15
20161116,2016,2S,3C,4T,11,Wednesday,16
20161117,2016,2S,3C,4T,11,Thursday,17
20161118,2016,2S,3C,4T,11,Friday,18
20161119,2016,2S,3C,4T,11,Saturday,19
20161120,2016,2S,3C,4T,11,Sunday,20
20161121,2016,2S,3C,4T,11,Monday,21
20161122,2016,2S,3C,4T,11,Tuesday,22
20161123,2016,2S,3C,4T,11,Wednesday,23
20161124,2016,2S,3C,4T,11,Thursday,24
20161125,2016,2S,3C,4T,11,Friday,25
20161126,2016,2S,3C,4T,11,Saturday,26
20161127,2016,2S,3C,4T,11,Sunday,27
20161128,2016,2S,3C,4T,11,Monday,28
20161129,2016,2S,3C,4T,11,Tuesday,29
20161130,2016,2S,3C,4T,11,Wednesday,30
20161201,2016,2S,3C,4T,12,Thursday,1
20161202,2016,2S,3C,4T,12,Friday,2
20161203,2016,2S,3C,4T,12,Saturday,3
20161204,2016,2S,3C,4T,12,Sunday,4
20161205,2016,2S,3C,4T,12,Monday,5
20161206,2016,2S,3C,4T,12,Tuesday,6
20161207,2016,2S,3C,4T,12,Wednesday,7
20161208,2016,2S,3C,4T,12,Thursday,8
20161209,2016,2S,3C,4T,12,Friday,9
20161210,2016,2S,3C,4T,12,Saturday,10
20161211,2016,2S,3C,4T,12,Sunday,11
20161212,2016,2S,3C,4T,12,Monday,12
20161213,2016,2S,3C,4T,12,Tuesday,13
20161214,2016,2S,3C,4T,12,Wednesday,14
20161215,2016,2S,3C,4T,12,Thursday,15
20161216,2016,2S,3C,4T,12,Friday,16
20161217,2016,2S,3C,4T,12,Saturday,17
20161218,2016,2S,3C,4T,12,Sunday,18
20161219,2016,2S,3C,4T,12,Monday,19
20161220,2016,2S,3C,4T,12,Tuesday,20
20161221,2016,2S,3C,4T,12,Wednesday,21
20161222,2016,2S,3C,4T,12,Thursday,22
20161223,2016,2S,3C,4T,12,Friday,23
20161224,2016,2S,3C,4T,12,Saturday,24
20161225,2016,2S,3C,4T,12,Sunday,25
20161226,2016,2S,3C,4T,12,Monday,26
20161227,2016,2S,3C,4T,12,Tuesday,27
20161228,2016,2S,3C,4T,12,Wednesday,28
20161229,2016,2S,3C,4T,12,Thursday,29
20161230,2016,2S,3C,4T,12,Friday,30
20161231,2016,2S,3C,4T,12,Saturday,31
20170101,2017,1S,1C,1T,1,Sunday,1
20170102,2017,1S,1C,1T,1,Monday,2
20170103,2017,1S,1C,1T,1,Tuesday,3
20170104,2017,1S,1C,1T,1,Wednesday,4
20170105,2017,1S,1C,1T,1,Thursday,5
20170106,2017,1S,1C,1T,1,Friday,6
20170107,2017,1S,1C,1T,1,Saturday,7
20170108,2017,1S,1C,1T,1,Sunday,8
20170109,2017,1S,1C,1T,1,Monday,9
20170110,2017,1S,1C,1T,1,Tuesday,10
20170111,2017,1S,1C,1T,1,Wednesday,11
20170112,2017,1S,1C,1T,1,Thursday,12
20170113,2017,1S,1C,1T,1,Friday,13
20170114,2017,1S,1C,1T,1,Saturday,14
20170115,2017,1S,1C,1T,1,Sunday,15
20170116,2017,1S,1C,1T,1,Monday,16
20170117,2017,1S,1C,1T,1,Tuesday,17
20170118,2017,1S,1C,1T,1,Wednesday,18
20170119,2017,1S,1C,1T,1,Thursday,19
20170120,2017,1S,1C,1T,1,Friday,20
